東洋経済コード,負債比率,年版
4985,99.34,2020
4990,129.64,2020
4992,69.36,2020
4994,45.66,2020
4995,216.48,2020
4996,42.66,2020
4997,27.94,2020
4998,137.6,2020
5142,88.55,2020
5208,25.03,2020
6776,158.92,2020
6988,42.35,2020
7871,59.62,2020
7874,83.21,2020
7877,38.2,2020
7886,295.87,2020
7888,90.96,2020
7894,99.2,2020
7908,28.76,2020
7917,50.05,2020
7925,17.24,2020
7927,193.8,2020
7928,21.45,2020
7931,18.37,2020
7940,238.51,2020
7942,69.13,2020
7947,148.97,2020
7950,13.65,2020
7970,51.23,2020
7971,135.07,2020
7988,73.29,2020
7995,50.38,2020
8113,40.6,2020
9385,188.2,2020
9845,80.29,2020
130A,0,2020
2160,9.49,2020
4151,12.64,2020
4502,105.2,2020
4503,118.28,2020
4506,16.1,2020
4507,14.84,2020
4512,29.09,2020
4516,21.4,2020
4519,21.65,2020
4521,27.61,2020
4523,66.35,2020
4524,44.83,2020
4527,32.16,2020
4528,16.64,2020
4530,14.04,2020
4534,24.26,2020
4536,21.36,2020
4538,118.28,2020
4539,206.06,2020
4540,40.1,2020
4547,13.86,2020
4548,9.66,2020
4549,35.02,2020
4552,38.38,2020
4553,99.14,2020
4554,47.87,2020
4556,61.16,2020
4558,150.49,2020
4559,90.06,2020
4563,4.35,2020
4564,11.71,2020
4565,1.96,2020
4568,69.24,2020
4569,62.3,2020
4570,36.05,2020
4571,46.42,2020
4572,40.33,2020
4574,23.35,2020
4575,38.02,2020
4576,41.02,2020
4577,50.85,2020
4578,18.42,2020
4579,4.37,2020
4582,23.1,2020
4583,7.16,2020
4584,15.57,2020
4586,6.79,2020
4587,19.89,2020
4588,26.86,2020
4591,73.28,2020
4592,47.52,2020
4593,136.69,2020
4594,4.14,2020
4595,69.6,2020
4596,7.93,2020
4597,25.95,2020
4598,1.8,2020
4599,3.51,2020
4880,14.56,2020
4881,9.14,2020
4882,2.41,2020
4883,2.02,2020
4884,16.2,2020
4885,2476.97,2020
4888,119.19,2020
4889,0,2020
4890,0,2020
4891,0,2020
4892,0,2020
4893,0,2020
4894,0,2020
4896,0,2020
3315,153.43,2020
5010,202.45,2020
5011,53.07,2020
5013,62.53,2020
5015,25.84,2020
5017,440.92,2020
5018,72.57,2020
5019,302.86,2020
5020,108.53,2020
5021,715.59,2020
5101,108.32,2020
5103,16.22,2020
5105,100.91,2020
5108,50.7,2020
5110,130.24,2020
5121,45.85,2020
5122,68.19,2020
5161,64.93,2020
5162,147.35,2020
5184,56.35,2020
5185,105.34,2020
5186,22.62,2020
5189,104.97,2020
5191,186.6,2020
5192,70.27,2020
5194,78.43,2020
5195,69.06,2020
5199,316.31,2020
3110,62.81,2020
4026,174.59,2020
5201,82.65,2020
5202,104.78,2020
5204,202.94,2020
5210,85.89,2020
5214,36.53,2020
5216,0,2020
5218,30.57,2020
5232,71.13,2020
5233,113.26,2020
5237,82.04,2020
5262,62.49,2020
5268,56.85,2020
5269,123.19,2020
5271,336.31,2020
5273,64.33,2020
5279,127.12,2020
5282,65.51,2020
5284,252.58,2020
5285,229.46,2020
5287,51.18,2020
5288,2.73,2020
5290,7.51,2020
5301,140.48,2020
5302,33.55,2020
5304,32.9,2020
5310,17.03,2020
5331,54.18,2020
5332,69.51,2020
5333,92.31,2020
5334,63.24,2020
5337,13.54,2020
5341,197.05,2020
5342,101.64,2020
5343,874.25,2020
5344,20.49,2020
5351,77.19,2020
5352,129.49,2020
5355,169.76,2020
5356,86.59,2020
5357,35.11,2020
5363,54.33,2020
5367,38.5,2020
5368,61.06,2020
5380,107.92,2020
5381,153.7,2020
5384,15.23,2020
5386,45.51,2020
5388,13.37,2020
5391,179.77,2020
5393,86.43,2020
7943,88.82,2020
5401,163.6,2020
5406,195.74,2020
5408,63.61,2020
5410,108.27,2020
5411,141.08,2020
5423,47.49,2020
5440,34.3,2020
5444,23.55,2020
5445,53.62,2020
5446,49.96,2020
5449,30.79,2020
5451,24.15,2020
5458,122.79,2020
5461,20.33,2020
5463,13.08,2020
5464,39.04,2020
5471,133.05,2020
5476,100.77,2020
5480,209.61,2020
5482,83.02,2020
5484,15.01,2020
5491,189.67,2020
5541,12.78,2020
5542,62.92,2020
5563,52.24,2020
5602,105.83,2020
5603,132.52,2020
5607,120.91,2020
5609,102.71,2020
5612,113.53,2020
5632,94.54,2020
5644,112.86,2020
5658,22.74,2020
5659,38.4,2020
5660,101.43,2020
5695,28.04,2020
5697,100.29,2020
5698,16.72,2020
5699,52.17,2020
7305,67.98,2020
1491,16.41,2020
5702,124.83,2020
5703,102.43,2020
5704,63.31,2020
5706,178.03,2020
5707,143.45,2020
5711,173.74,2020
5713,65.45,2020
5714,123.63,2020
5715,165.36,2020
5721,7.4,2020
5724,102.29,2020
5726,135.91,2020
5727,86.38,2020
5729,51.02,2020
5741,205.07,2020
5742,69.49,2020
5753,71.15,2020
5757,14.51,2020
5801,185.85,2020
5802,72.54,2020
5803,275.64,2020
5805,167.85,2020
5816,70.04,2020
5817,73.03,2020
5819,13.02,2020
5820,71.99,2020
5821,48.09,2020
5851,113.04,2020
5852,92.16,2020
5857,37.62,2020
5858,0,2020
2961,135.51,2020
2962,0,2020
3420,67.72,2020
3421,33.89,2020
3422,397.13,2020
3423,129.56,2020
3426,34.34,2020
3431,0.18,2020
3433,45.21,2020
3434,91.96,2020
3435,34.45,2020
3436,98.28,2020
3437,78.53,2020
3439,110.96,2020
3440,38.41,2020
3441,119.03,2020
3442,21.61,2020
3443,5.95,2020
3444,37.65,2020
3445,20.19,2020
3446,17.29,2020
3447,85.74,2020
3448,0,2020
3449,49.29,2020
3450,0,2020
5900,24.9,2020
5901,52.86,2020
5902,176.36,2020
5903,25.82,2020
5905,106.91,2020
5906,112.37,2020
5909,41.82,2020
5911,38.02,2020
5915,90.49,2020
5918,33.13,2020
5921,16.85,2020
5922,152.39,2020
5923,43.8,2020
5928,27.24,2020
5929,55.6,2020
5930,108.85,2020
5932,213.99,2020
5933,93.36,2020
5936,188.95,2020
5938,40.32,2020
5939,90.59,2020
5940,351.07,2020
5941,69.61,2020
5942,66.46,2020
5943,66.1,2020
5945,9.3,2020
5946,5.47,2020
5947,23.15,2020
5950,236.37,2020
5951,19.33,2020
5952,311.81,2020
5953,214.96,2020
5955,19.76,2020
5956,83.72,2020
5957,37.4,2020
5958,72.4,2020
5959,51.25,2020
5965,102.2,2020
5966,34.41,2020
5967,22.83,2020
5969,99.37,2020
5970,62.53,2020
5971,19.53,2020
5973,29.52,2020
5974,122.3,2020
5975,53.34,2020
5976,27.09,2020
5979,15.02,2020
5981,246.1,2020
5982,50.12,2020
5983,22.1,2020
5984,21.55,2020
5985,26.04,2020
5986,82.91,2020
5987,74.79,2020
5988,16.77,2020
5989,83.68,2020
5990,33.03,2020
5991,118.58,2020
5992,37.94,2020
5994,163.75,2020
5997,85.69,2020
5998,767.97,2020
7985,215.88,2020
7989,35.58,2020
1301,289.09,2021
1332,280.18,2021
1333,343.13,2021
1375,0.07,2021
1376,130.18,2021
1377,9.45,2021
1379,84.27,2021
1380,173.31,2021
1381,14.19,2021
1382,111.19,2021
1383,356.32,2021
1384,33.22,2021
1514,1.86,2021
1515,61.68,2021
1605,43.23,2021
1662,16.35,2021
1663,4.23,2021
1401,39.4,2021
1407,280.59,2021
1414,0.08,2021
1417,46.17,2021
1418,90.41,2021
1419,409.94,2021
1420,262.34,2021
1429,109.75,2021
1430,195.06,2021
1431,75.1,2021
1432,236.99,2021
1433,92.57,2021
1434,119.77,2021
1436,76.85,2021
1438,35.49,2021
1443,0.21,2021
1444,28.49,2021
1445,0,2021
1446,118.54,2021
1447,36.97,2021
1449,68.17,2021
144A,0,2021
1450,32.24,2021
1452,94.1,2021
1711,1657.89,2021
1712,71.15,2021
1716,16.73,2021
1718,54.53,2021
1719,149.18,2021
1720,136.71,2021
1721,20.03,2021
1723,61.24,2021
1724,194,2021
1726,243.58,2021
1736,65.11,2021
1738,86.94,2021
1743,68.72,2021
1758,45.76,2021
1762,64.02,2021
1764,235,2021
1766,111.1,2021
1768,68.14,2021
1770,90.16,2021
1771,67.1,2021
1776,131.16,2021
1777,82.92,2021
1780,34.62,2021
1786,61.61,2021
1787,48.48,2021
1788,58.6,2021
1793,42.57,2021
1795,75.3,2021
1798,193.11,2021
1799,14.55,2021
1801,173.25,2021
1802,159.8,2021
1803,158.72,2021
1807,99.54,2021
1808,95.15,2021
1810,73.99,2021
1811,156.3,2021
1812,182.97,2021
1813,91.65,2021
1814,136.76,2021
1815,236.3,2021
1820,149.56,2021
1821,265.97,2021
1822,136.69,2021
1826,106.12,2021
1827,148.21,2021
1828,83.35,2021
1832,64.59,2021
1833,84.55,2021
1835,68.29,2021
1840,2.57,2021
1841,27.11,2021
1844,118.94,2021
1847,141.11,2021
1848,188.77,2021
1850,227.18,2021
1852,150.99,2021
1853,93.93,2021
1860,132.69,2021
1861,166.62,2021
1866,63.98,2021
1867,137.85,2021
1869,76.11,2021
1870,108.68,2021
1871,137.35,2021
1873,75.19,2021
1879,57.2,2021
1882,118.2,2021
1884,73.81,2021
1885,205.05,2021
1887,84.18,2021
1888,174.7,2021
1890,130.12,2021
1892,308,2021
1893,231.09,2021
1897,16.55,2021
1898,104.66,2021
1899,92.01,2021
1904,82.61,2021
1905,55.74,2021
1911,337.79,2021
1914,26.11,2021
1921,39.48,2021
1925,126.92,2021
1926,48.52,2021
1928,82.29,2021
1929,88.11,2021
1930,48.47,2021
1934,67.37,2021
1938,64.64,2021
1939,63.33,2021
1941,23.4,2021
1942,90.84,2021
1944,38.06,2021
1945,37.55,2021
1946,185.61,2021
1948,62.67,2021
1949,82.09,2021
1950,57.36,2021
1951,70.3,2021
1952,119.19,2021
1959,92.08,2021
1960,33.44,2021
1961,113.01,2021
1963,46.13,2021
1964,123.2,2021
1965,53.98,2021
1966,147.56,2021
1967,40.93,2021
1968,87.19,2021
1969,107.27,2021
1972,66.09,2021
1975,160.71,2021
1976,24.04,2021
1979,58.97,2021
1980,82.17,2021
1981,60.46,2021
1982,41.52,2021
1992,74.82,2021
1994,30.79,2021
1997,71.79,2021
1999,126,2021
3267,53.31,2021
5070,267.71,2021
5071,52.33,2021
5072,0,2021
5074,37.54,2021
5075,8.06,2021
5077,44.35,2021
5078,75.82,2021
5079,76.94,2021
6330,1637.12,2021
6366,1734.73,2021
6379,48.14,2021
2001,71.7,2021
2002,31.65,2021
2003,33.65,2021
2004,95.74,2021
2009,19.71,2021
2053,49.57,2021
2055,55.39,2021
2058,124.02,2021
2060,111.95,2021
2108,51.69,2021
2109,34.26,2021
2112,178.03,2021
2114,18.33,2021
2117,15.53,2021
2201,89.08,2021
2204,66.1,2021
2206,47.72,2021
2207,60.56,2021
2208,60.87,2021
2209,51.63,2021
2211,36.96,2021
2212,75.95,2021
2215,120.73,2021
2216,76.99,2021
2217,42.72,2021
2218,216.01,2021
2220,69.34,2021
2221,34.11,2021
2222,32.31,2021
2224,184.16,2021
2226,68.07,2021
2229,28.24,2021
2264,192.82,2021
2266,105.43,2021
2267,94.43,2021
2268,78.49,2021
2269,44.44,2021
2270,121.89,2021
2281,108.26,2021
2282,147.26,2021
2286,265.3,2021
2288,59.1,2021
2291,271.72,2021
2292,72.01,2021
2293,281.77,2021
2294,31.3,2021
2296,12.14,2021
2501,180.38,2021
2502,177.39,2021
2503,99.53,2021
2531,62,2021
2533,106.82,2021
2540,14.48,2021
2551,266.78,2021
2573,19.92,2021
2579,71.53,2021
2585,2041.69,2021
2586,479.46,2021
2587,59.79,2021
2588,149.3,2021
2590,40.62,2021
2593,80.21,2021
2594,35.59,2021
2597,117.33,2021
2602,97.41,2021
2607,94.13,2021
2612,34.19,2021
2613,69.34,2021
2801,154.02,2021
2802,225.05,2021
2804,21.74,2021
2805,123.25,2021
2806,15.83,2021
2809,60.52,2021
2810,14.7,2021
2811,74.44,2021
2813,127.5,2021
2814,8.43,2021
2815,9.12,2021
2816,73.53,2021
2818,63.7,2021
2819,47.93,2021
2820,118.92,2021
2830,55.26,2021
2831,80.32,2021
2871,91.75,2021
2872,137.98,2021
2875,47.7,2021
2876,114.24,2021
2877,182.99,2021
2882,157.07,2021
2883,37.27,2021
2884,536.74,2021
2892,84.63,2021
2894,103.5,2021
2897,62.12,2021
2901,0,2021
2902,23.09,2021
2903,139.16,2021
2904,100.47,2021
2907,87.65,2021
2908,17.69,2021
2910,19.75,2021
2911,41.2,2021
2914,86.98,2021
2915,58.45,2021
2916,90.77,2021
2917,24.58,2021
2918,3.58,2021
2919,26.18,2021
2922,86.96,2021
2923,130.33,2021
2924,74.82,2021
2926,31.41,2021
2927,65.03,2021
2929,109.14,2021
2931,61.07,2021
2932,161.72,2021
2933,546.62,2021
2934,141.38,2021
2936,0,2021
2937,0,2021
2938,0,2021
3069,158.81,2021
409A,0,2021
4404,103.75,2021
4526,111.28,2021
3001,177.18,2021
3002,35.52,2021
3101,160.21,2021
3103,367.06,2021
3104,31.21,2021
3106,61.49,2021
3109,171.12,2021
3111,640.92,2021
3123,113.15,2021
3201,25.61,2021
3202,391.26,2021
3204,173.51,2021
3205,95.13,2021
3302,24.14,2021
3401,118.29,2021
3402,141.06,2021
3409,185.38,2021
3501,193.31,2021
3504,0.19,2021
3512,31.66,2021
3513,38.2,2021
3524,247.14,2021
3529,17.53,2021
3551,155.75,2021
3569,99.41,2021
3571,14.41,2021
3577,79.71,2021
3580,30.88,2021
3583,85.18,2021
3591,19.17,2021
3593,15.88,2021
3597,24.91,2021
3598,108.64,2021
3600,11.57,2021
3607,91.18,2021
3608,38.94,2021
3611,57.23,2021
3612,198.41,2021
8011,60.8,2021
8013,49.67,2021
8016,83.54,2021
8029,73.1,2021
8040,111.43,2021
8107,140.86,2021
8111,107.57,2021
8118,14.72,2021
8127,32.6,2021
8143,67.14,2021
3708,29.53,2021
3861,178.39,2021
3863,281.57,2021
3864,243.13,2021
3865,126.62,2021
3877,167.46,2021
3880,373.91,2021
3891,44.39,2021
3892,46.96,2021
3895,84.27,2021
3896,233.18,2021
3941,243.21,2021
3943,46.37,2021
3944,105.59,2021
3945,438.1,2021
3946,106.35,2021
3947,61.38,2021
3948,32.17,2021
3950,37.15,2021
3951,106.96,2021
3953,42.59,2021
3954,55.66,2021
3955,36.05,2021
3958,0,2021
2930,35.75,2021
3405,144.26,2021
3407,157.89,2021
3553,54.55,2021
3878,478.09,2021
4004,202.12,2021
4005,399.93,2021
4008,31.87,2021
4021,37.17,2021
4022,137.61,2021
4023,34.64,2021
4025,60.08,2021
4027,31.45,2021
4028,124.1,2021
4031,78.38,2021
4040,0,2021
4041,45.2,2021
4042,30.6,2021
4043,139.03,2021
4044,73.87,2021
4045,36.96,2021
4046,57.71,2021
4047,76.2,2021
4061,123.33,2021
4063,40.76,2021
4064,124.55,2021
4078,59.97,2021
4080,101.54,2021
4082,71.97,2021
4088,131.13,2021
4091,324.38,2021
4092,89.72,2021
4093,113,2021
4094,14.59,2021
4095,38.96,2021
4097,48.69,2021
4098,90.06,2021
4099,45.07,2021
4100,249.15,2021
4102,79.47,2021
4107,19.7,2021
4109,46.53,2021
4112,41.96,2021
4113,88.87,2021
4114,32.6,2021
4116,130.32,2021
4118,85.97,2021
4119,116.36,2021
4120,74.56,2021
4124,13.74,2021
4125,242.07,2021
4182,46.32,2021
4183,208.43,2021
4186,22.57,2021
4187,27.13,2021
4188,368.8,2021
4189,122.15,2021
4202,58.82,2021
4203,59.79,2021
4204,115.66,2021
4205,68.31,2021
4206,25.54,2021
4208,162.69,2021
4212,36.11,2021
4216,38.2,2021
4218,62.37,2021
4220,36.22,2021
4221,96.3,2021
4222,0,2021
4224,44.59,2021
4228,108.21,2021
4229,20.34,2021
4231,35.33,2021
4234,77.72,2021
4235,150.57,2021
4237,72.47,2021
4238,20,2021
4240,9.56,2021
4241,202.19,2021
4242,319.73,2021
4243,48.84,2021
4245,231.85,2021
4246,85.42,2021
4247,20.31,2021
4248,132.83,2021
4249,33.61,2021
4250,342.4,2021
4251,151.49,2021
4272,34.02,2021
4274,51.69,2021
4275,43.96,2021
4361,272.08,2021
4362,32.06,2021
4365,17.99,2021
4366,41.73,2021
4367,41.93,2021
4368,15.63,2021
4369,63.31,2021
4401,44.66,2021
4403,41.92,2021
4406,137.17,2021
4409,305.64,2021
4410,37.96,2021
4452,60.7,2021
4461,159.94,2021
4462,18.48,2021
4463,189.23,2021
4464,8.72,2021
4465,67.16,2021
4471,31.37,2021
4531,91.97,2021
4611,103.88,2021
4612,149.92,2021
4613,76.96,2021
4615,116.05,2021
4616,196.21,2021
4617,68.99,2021
4619,75.62,2021
4620,25.63,2021
4623,42.69,2021
4624,21.51,2021
4625,43.75,2021
4626,106.45,2021
4627,27.95,2021
4628,18.89,2021
4629,59.03,2021
4631,130.28,2021
4633,63.18,2021
4634,52.98,2021
4635,84.86,2021
4901,48.18,2021
4911,85.69,2021
4912,78.9,2021
4914,91.02,2021
4917,17.16,2021
4918,224.45,2021
4919,18.18,2021
4920,283.21,2021
4922,29.41,2021
4923,33.72,2021
4925,42.02,2021
4926,24.21,2021
4927,84.24,2021
4928,2.12,2021
4929,20.19,2021
4931,40.05,2021
4932,44.79,2021
4933,85.42,2021
4934,372.53,2021
4935,171.87,2021
4936,28.36,2021
4937,631.68,2021
4951,40.73,2021
4956,84.75,2021
4957,39.51,2021
4958,21.81,2021
4960,215.96,2021
4966,22.73,2021
4967,31.62,2021
4968,62.82,2021
4970,270.23,2021
4971,24.09,2021
4972,44.07,2021
4973,17.87,2021
4974,9.88,2021
4975,28.67,2021
4976,20.47,2021
4977,89.7,2021
4978,5.1,2021
4979,194.38,2021
4980,87.81,2021
4985,78.11,2021
4990,123.94,2021
4992,63.14,2021
4994,40.09,2021
4995,207.55,2021
4996,49.15,2021
4997,41.64,2021
4998,119.42,2021
5142,82.95,2021
5208,32.51,2021
6776,147.07,2021
6988,46.35,2021
7871,56.59,2021
7874,114.22,2021
7877,29.14,2021
7886,290.84,2021
7888,90.52,2021
7894,100.15,2021
7908,26.78,2021
7917,42.13,2021
7925,16.69,2021
7927,159.59,2021
7928,17.61,2021
7931,26.33,2021
7940,220.54,2021
7942,65.1,2021
7947,129.91,2021
7950,13.72,2021
7970,38.96,2021
7971,143.17,2021
7988,84.48,2021
7995,43.38,2021
8113,45.96,2021
9385,246.2,2021
9845,62.83,2021
130A,0,2021
2160,8.46,2021
4151,23.77,2021
4502,126.22,2021
4503,98.36,2021
4506,54,2021
4507,9.49,2021
4512,33.78,2021
4516,18.3,2021
4519,28.56,2021
4521,21.41,2021
4523,43.26,2021
4524,43.73,2021
4527,37.79,2021
4528,18.06,2021
4530,17.99,2021
4534,25.15,2021
4536,19.97,2021
4538,114.08,2021
4539,211.66,2021
4540,37.63,2021
4547,16.93,2021
4548,13.86,2021
4549,34.77,2021
4552,47.84,2021
4553,104.05,2021
4554,49.73,2021
4556,53.94,2021
4558,146.33,2021
4559,96.65,2021
4563,16.4,2021
4564,8,2021
4565,28.57,2021
4568,64.91,2021
4569,47.16,2021
4570,18.19,2021
4571,2.02,2021
4572,26.94,2021
4574,70.97,2021
4575,679.47,2021
4576,25.53,2021
4577,49.59,2021
4578,18.83,2021
4579,5.45,2021
4582,40.05,2021
4583,12.46,2021
4584,142.45,2021
4586,7.16,2021
4587,23.89,2021
4588,39.73,2021
4591,4.07,2021
4592,38.89,2021
4593,238.27,2021
4594,7.52,2021
4595,59.95,2021
4596,3.78,2021
4597,160.41,2021
4598,5.11,2021
4599,4,2021
4880,15.15,2021
4881,4.26,2021
4882,12.58,2021
4883,0.49,2021
4884,7.36,2021
4885,1798.81,2021
4888,285.36,2021
4889,62.96,2021
4890,60.61,2021
4891,0,2021
4892,41.73,2021
4893,0,2021
4894,0,2021
4896,0,2021
3315,125.15,2021
5010,301.66,2021
5011,53.12,2021
5013,57.05,2021
5015,26.32,2021
5017,745.53,2021
5018,69.86,2021
5019,263.24,2021
5020,127.58,2021
5021,787.11,2021
5101,91.23,2021
5103,18.63,2021
5105,103.69,2021
5108,62.23,2021
5110,111.37,2021
5121,47.13,2021
5122,64.68,2021
5161,55.77,2021
5162,147.98,2021
5184,48.87,2021
5185,91.33,2021
5186,18,2021
5189,113.93,2021
5191,158.1,2021
5192,74.62,2021
5194,95.83,2021
5195,88.87,2021
5199,303.55,2021
3110,78.05,2021
4026,153.32,2021
5201,113.51,2021
5202,115.53,2021
5204,213.58,2021
5210,100.34,2021
5214,38.05,2021
5216,318.6,2021
5218,36.52,2021
5232,67.89,2021
5233,104.95,2021
5237,62.61,2021
5262,55.82,2021
5268,45.65,2021
5269,115.54,2021
5271,324.59,2021
5273,68.31,2021
5279,101.18,2021
5282,56,2021
5284,280.22,2021
5285,200,2021
5287,69.33,2021
5288,2.6,2021
5290,14.91,2021
5301,152.09,2021
5302,20.78,2021
5304,18.71,2021
5310,14.85,2021
5331,52.84,2021
5332,66.33,2021
5333,87.01,2021
5334,74.22,2021
5337,37.94,2021
5341,99.79,2021
5342,117.34,2021
5343,763.19,2021
5344,21.01,2021
5351,63.41,2021
5352,108.73,2021
5355,152.7,2021
5356,88.59,2021
5357,26.12,2021
